Territorial Authority,Topic,Measure,Category,Value,ValueUnit,ValueLabel,NullReason,Date,DateLabel,Source
Thames-Coromandel,Demographics,Religious affiliation,Spiritualism and new-age religions,195,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Religious affiliation,Other religions,162,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Religious affiliation,Object to answering,1521,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Religious affiliation,Not elsewhere included,1926,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Participating in study (Age 15+),Full-time study,882,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Participating in study (Age 15+),Part-time study,549,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Participating in study (Age 15+),Full-time and part-time study,0,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Participating in study (Age 15+),Not studying,18198,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Home ownership,Own or partly-own home they usually live in,12669,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Home ownership,Does not own home they usually live in,8196,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Demographics,Home ownership,Not elsewhere included,1044,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Thames-Coromandel,Income,Median family income ($),,52300,nzd,NZD,,2013,Census Year,https://figure.nz/table/Ki6RAC7VIPBooFv2
Thames-Coromandel,Income,Median household income ($),,41400,nzd,NZD,,2013,Census Year,https://figure.nz/table/Dv7YCDz4Pa4BEJde
Thames-Coromandel,Income,Median personal income ($),,23200,nzd,NZD,,2013,Census Year,https://figure.nz/table/niv4WkpUOwhJKrhZ
Thames-Coromandel,Income,Total personal income for people who live in this area (Age 15+),"$5,000 and under",2037,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
