Territorial Authority,Topic,Measure,Category,Value,ValueUnit,ValueLabel,NullReason,Date,DateLabel,Source
Christchurch,Demographics,"Number of children given birth to (Age 15+, Live births only)",Two children,35394,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,"Number of children given birth to (Age 15+, Live births only)",Three children,20964,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,"Number of children given birth to (Age 15+, Live births only)",Four children,8298,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,"Number of children given birth to (Age 15+, Live births only)",Five children,2907,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,"Number of children given birth to (Age 15+, Live births only)",Six or more children,1923,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,"Number of children given birth to (Age 15+, Live births only)",Object to answering,3627,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,"Number of children given birth to (Age 15+, Live births only)",Not elsewhere included,9585,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Religious affiliation,No religion,144159,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Religious affiliation,Buddhist,4113,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Religious affiliation,Christian,150639,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Religious affiliation,Hindu,3273,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Religious affiliation,Islam/Muslim,2634,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Religious affiliation,Judaism,435,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Religious affiliation,Māori Christian,1350,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Religious affiliation,Spiritualism and new-age religions,1584,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Religious affiliation,Other religions,1455,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Religious affiliation,Object to answering,12555,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Religious affiliation,Not elsewhere included,25182,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Participating in study (Age 15+),Full-time study,28554,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Participating in study (Age 15+),Part-time study,10455,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
