Territorial Authority,Topic,Measure,Category,Value,ValueUnit,ValueLabel,NullReason,Date,DateLabel,Source
Central Hawke's Bay,Demographics,"Number of children given birth to (Age 15+, Live births only)",One child,486,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,"Number of children given birth to (Age 15+, Live births only)",Two children,1263,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,"Number of children given birth to (Age 15+, Live births only)",Three children,1065,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,"Number of children given birth to (Age 15+, Live births only)",Four children,552,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,"Number of children given birth to (Age 15+, Live births only)",Five children,168,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,"Number of children given birth to (Age 15+, Live births only)",Six or more children,138,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,"Number of children given birth to (Age 15+, Live births only)",Object to answering,150,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,"Number of children given birth to (Age 15+, Live births only)",Not elsewhere included,333,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Religious affiliation,No religion,4863,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Religious affiliation,Buddhist,45,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Religious affiliation,Christian,6141,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Religious affiliation,Hindu,18,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Religious affiliation,Islam/Muslim,12,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Religious affiliation,Judaism,6,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Religious affiliation,Māori Christian,282,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Religious affiliation,Spiritualism and new-age religions,60,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Religious affiliation,Other religions,33,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Religious affiliation,Object to answering,588,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Religious affiliation,Not elsewhere included,927,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Participating in study (Age 15+),Full-time study,549,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Participating in study (Age 15+),Part-time study,261,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Participating in study (Age 15+),Full-time and part-time study,0,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Participating in study (Age 15+),Not studying,8259,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Home ownership,Own or partly-own home they usually live in,5688,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Home ownership,Does not own home they usually live in,3900,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Demographics,Home ownership,Not elsewhere included,489,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Central Hawke's Bay,Income,Median family income ($),,61900,nzd,NZD,,2013,Census Year,https://figure.nz/table/Ki6RAC7VIPBooFv2
Central Hawke's Bay,Income,Median household income ($),,52500,nzd,NZD,,2013,Census Year,https://figure.nz/table/Dv7YCDz4Pa4BEJde
Central Hawke's Bay,Income,Median personal income ($),,26700,nzd,NZD,,2013,Census Year,https://figure.nz/table/niv4WkpUOwhJKrhZ
Central Hawke's Bay,Income,Total personal income for people who live in this area (Age 15+),"$5,000 and under",1071,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Central Hawke's Bay,Income,Total personal income for people who live in this area (Age 15+),"$5,001-$10,000",450,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
