Territorial Authority,Topic,Measure,Category,Value,ValueUnit,ValueLabel,NullReason,Date,DateLabel,Source
Chatham Islands,Demographics,Percentage of city/district's population born overseas,Americas,0,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Chatham Islands,Demographics,Percentage of city/district's population born overseas,Sub-Saharan Africa,0,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Chatham Islands,Demographics,Percentage of city/district's population born overseas,At sea,0,percentage,% of city/district's population,,2013,Census Year,https://figure.nz/table/pAoznFmTWsqYmXNl
Chatham Islands,Demographics,Marriages and civil unions in year,,3,number,Number of marriages and civil unions,,2018,Year,https://figure.nz/table/wN0BvvHmV3rUX6RM
Chatham Islands,Demographics,Legally registered relationship status (Age 15+),Married,168,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Legally registered relationship status (Age 15+),Separated/divorced or dissolved/widowed/surviving partner,78,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Legally registered relationship status (Age 15+),Never married and never in a civil union,192,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Legally registered relationship status (Age 15+),Not elsewhere included,42,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Current relationship partner status (Age 15+),Partnered,285,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Current relationship partner status (Age 15+),Non-Partnered,162,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Cigarette smoking behaviour (Age 15+),Regular Smoker,129,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Cigarette smoking behaviour (Age 15+),Ex-Smoker,150,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Cigarette smoking behaviour (Age 15+),Never smoked regularly,156,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
